cnae,denominacao,risco,regra_atualizacao,codigo_louos,denominacao_louos,enquadramento_texto,enquadramento1,ate_m2_1,enquadramento2,ate_m2_2,enquadramento3,acima_m2,codigo_tll,especificacao_tll,classificacao
7410-2/02,Design de interiores,BAIXO RISCO,Regra 4,07.12.13,"Escritório (inclusive virtual), sede de empresa, grupo de salas, centro empresarial",nR1-12 (até 1250) ;  nR2-12 (acima de 1250),nR1-12,"1250,00",nR2-12,"1250,01",-,-,1.01,"Administração, Organização e Planejamento",VALIDAÇÃO
7410-2/03,Design de produtos,BAIXO RISCO,Regra 4,07.12.14,Outros serviços profissionais não classificados,nR1-12 (Até 350) ; nR2-12 (Acima de 350),nR1-12,350,nR2-12,350.01,-,-,1.07,"Engenharia, Arquitetura e Afins",VALIDAÇÃO
7410-2/03,Design de produtos,BAIXO RISCO,Regra 4,07.12.13,"Escritório (inclusive virtual), sede de empresa, grupo de salas, centro empresarial",nR1-12 (até 1250) ;  nR2-12 (acima de 1250),nR1-12,"1250,00",nR2-12,"1250,01",-,-,1.01,"Administração, Organização e Planejamento",VALIDAÇÃO
7410-2/99,Atividades de design não especificadas anteriormente,BAIXO RISCO,Regra 4,07.12.14,Outros serviços profissionais não classificados,nR1-12 (Até 350) ; nR2-12 (Acima de 350),nR1-12,350,nR2-12,350.01,-,-,1.07,"Engenharia, Arquitetura e Afins",VALIDAÇÃO
7410-2/99,Atividades de design não especificadas anteriormente,BAIXO RISCO,Regra 4,07.12.13,"Escritório (inclusive virtual), sede de empresa, grupo de salas, centro empresarial",nR1-12 (até 1250) ;  nR2-12 (acima de 1250),nR1-12,"1250,00",nR2-12,"1250,01",-,-,1.01,"Administração, Organização e Planejamento",VALIDAÇÃO
7420-0/01,"Atividades de produção de fotografias, exceto aérea e submarina",BAIXO RISCO,Regra 4,07.12.08,"Estúdio e laboratório fotográfico, gravação de vídeo, de sons e filmagens",nR1-12 (Até 350) ; nR2-12 (Acima de 350),nR1-12,350,nR2-12,350.01,-,-,1.09,"Estabelecimentos fotográficos, de Produção Cinematográfica e Afins",VALIDAÇÃO
7420-0/01,"Atividades de produção de fotografias, exceto aérea e submarina",BAIXO RISCO,Regra 4,07.12.13,"Escritório (inclusive virtual), sede de empresa, grupo de salas, centro empresarial",nR1-12 (até 1250) ;  nR2-12 (acima de 1250),nR1-12,"1250,00",nR2-12,"1250,01",-,-,1.01,"Administração, Organização e Planejamento",VALIDAÇÃO
7420-0/02,Atividades de produção de fotografias aéreas e submarinas,BAIXO RISCO,Regra 4,07.12.08,"Estúdio e laboratório fotográfico, gravação de vídeo, de sons e filmagens",nR1-12 (Até 350) ; nR2-12 (Acima de 350),nR1-12,350,nR2-12,350.01,-,-,1.09,"Estabelecimentos fotográficos, de Produção Cinematográfica e Afins",VALIDAÇÃO
7420-0/02,Atividades de produção de fotografias aéreas e submarinas,BAIXO RISCO,Regra 4,07.12.13,"Escritório (inclusive virtual), sede de empresa, grupo de salas, centro empresarial",nR1-12 (até 1250) ;  nR2-12 (acima de 1250),nR1-12,"1250,00",nR2-12,"1250,01",-,-,1.01,"Administração, Organização e Planejamento",VALIDAÇÃO
7420-0/03,Laboratórios fotográficos,BAIXO RISCO,Regra 4,07.12.08,"Estúdio e laboratório fotográfico, gravação de vídeo, de sons e filmagens",nR1-12 (Até 350) ; nR2-12 (Acima de 350),nR1-12,350,nR2-12,350.01,-,-,1.09,"Estabelecimentos fotográficos, de Produção Cinematográfica e Afins",VALIDAÇÃO
7420-0/03,Laboratórios fotográficos,BAIXO RISCO,Regra 4,07.12.13,"Escritório (inclusive virtual), sede de empresa, grupo de salas, centro empresarial",nR1-12 (até 1250) ;  nR2-12 (acima de 1250),nR1-12,"1250,00",nR2-12,"1250,01",-,-,1.01,"Administração, Organização e Planejamento",VALIDAÇÃO
7420-0/04,Filmagem de festas e eventos,BAIXO RISCO,Regra 4,07.12.08,"Estúdio e laboratório fotográfico, gravação de vídeo, de sons e filmagens",nR1-12 (Até 350) ; nR2-12 (Acima de 350),nR1-12,350,nR2-12,350.01,-,-,1.09,"Estabelecimentos fotográficos, de Produção Cinematográfica e Afins",VALIDAÇÃO
7420-0/04,Filmagem de festas e eventos,BAIXO RISCO,Regra 4,07.12.13,"Escritório (inclusive virtual), sede de empresa, grupo de salas, centro empresarial",nR1-12 (até 1250) ;  nR2-12 (acima de 1250),nR1-12,"1250,00",nR2-12,"1250,01",-,-,1.01,"Administração, Organização e Planejamento",VALIDAÇÃO
7420-0/05,Serviços de microfilmagem,BAIXO RISCO,Regra 4,07.12.08,"Estúdio e laboratório fotográfico, gravação de vídeo, de sons e filmagens",nR1-12 (Até 350) ; nR2-12 (Acima de 350),nR1-12,350,nR2-12,350.01,-,-,1.09,"Estabelecimentos fotográficos, de Produção Cinematográfica e Afins",VALIDAÇÃO
7420-0/05,Serviços de microfilmagem,BAIXO RISCO,Regra 4,07.12.13,"Escritório (inclusive virtual), sede de empresa, grupo de salas, centro empresarial",nR1-12 (até 1250) ;  nR2-12 (acima de 1250),nR1-12,"1250,00",nR2-12,"1250,01",-,-,1.01,"Administração, Organização e Planejamento",VALIDAÇÃO
7490-1/01,"Serviços de tradução, interpretação e similares",BAIXO RISCO,Regra 4,07.12.07,"Escritório de assessoria de importação e exportação, assessoria fiscal e tributária (auditores, peritos e avaliadores), consultorias técnicas e serviços técnicos profissionais",nR1-12 (Até 350) ; nR2-12 (Acima de 350),nR1-12,"350,00",nR2-12,"350,01",-,-,1.01,"Administração, Organização e Planejamento",VALIDAÇÃO
7490-1/01,"Serviços de tradução, interpretação e similares",BAIXO RISCO,Regra 4,07.12.13,"Escritório (inclusive virtual), sede de empresa, grupo de salas, centro empresarial",nR1-12 (até 1250) ;  nR2-12 (acima de 1250),nR1-12,"1250,00",nR2-12,"1250,01",-,-,1.01,"Administração, Organização e Planejamento",VALIDAÇÃO
7490-1/02,Escafandria e mergulho,BAIXO RISCO,Regra 10,07.12.13,"Escritório (inclusive virtual), sede de empresa, grupo de salas, centro empresarial",nR1-12 (até 1250) ;  nR2-12 (acima de 1250),nR1-12,"1250,00",nR2-12,"1250,01",-,-,1.01,"Administração, Organização e Planejamento",VALIDAÇÃO
7490-1/03,Serviços de agronomia e de consultoria às atividades agrícolas e pecuárias,BAIXO RISCO,Regra 4,07.12.07,"Escritório de assessoria de importação e exportação, assessoria fiscal e tributária (auditores, peritos e avaliadores), consultorias técnicas e serviços técnicos profissionais",nR1-12 (Até 350) ; nR2-12 (Acima de 350),nR1-12,"350,00",nR2-12,"350,01",-,-,1.01,"Administração, Organização e Planejamento",VALIDAÇÃO
7490-1/03,Serviços de agronomia e de consultoria às atividades agrícolas e pecuárias,BAIXO RISCO,Regra 4,07.12.13,"Escritório (inclusive virtual), sede de empresa, grupo de salas, centro empresarial",nR1-12 (até 1250) ;  nR2-12 (acima de 1250),nR1-12,"1250,00",nR2-12,"1250,01",-,-,1.01,"Administração, Organização e Planejamento",VALIDAÇÃO
7490-1/04,"Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários",BAIXO RISCO,Regra 4,07.12.04,"Agência de representação de industria, comércio, agricultura e negócios em geral, agência de turismo, de publicidade, de informações, de empregos, de mensageiros e entrega de encomendas",nR1-12 (Até 350) ; nR2-12 (Acima de 350),nR1-12,"350,00",nR2-12,"350,01",-,-,1.14,Estabelecimento de Intermediação e Representação,VALIDAÇÃO
7490-1/04,"Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários",BAIXO RISCO,Regra 4,07.12.13,"Escritório (inclusive virtual), sede de empresa, grupo de salas, centro empresarial",nR1-12 (até 1250) ;  nR2-12 (acima de 1250),nR1-12,"1250,00",nR2-12,"1250,01",-,-,1.01,"Administração, Organização e Planejamento",VALIDAÇÃO
7490-1/05,"Agenciamento de profissionais para atividades esportivas, culturais e artísticas",BAIXO RISCO,Regra 4,07.12.04,"Agência de representação de industria, comércio, agricultura e negócios em geral, agência de turismo, de publicidade, de informações, de emprego, de mensageiros e entrega de encomendas",nR1-12 (Até 350) ; nR2-12 (Acima de 350),nR1-12,"350,00",nR2-12,"350,01",-,-,1.14,Estabelecimento de Intermediação e Representação,VALIDAÇÃO
7490-1/05,"Agenciamento de profissionais para atividades esportivas, culturais e artísticas",BAIXO RISCO,Regra 4,07.12.13,"Escritório (inclusive virtual), sede de empresa, grupo de salas, centro empresarial",nR1-12 (até 1250) ;  nR2-12 (acima de 1250),nR1-12,"1250,00",nR2-12,"1250,01",-,-,1.01,"Administração, Organização e Planejamento",VALIDAÇÃO
7490-1/99,"Outras atividades profissionais, científicas e técnicas não especificadas anteriormente",BAIXO RISCO,Regra 4,07.12.07,"Escritório de assessoria de importação e exportação, assessoria fiscal e tributária (auditores, peritos e avaliadores), consultorias técnicas e serviços técnicos profissionais",nR1-12 (Até 350) ; nR2-12 (Acima de 350),nR1-12,"350,00",nR2-12,"350,01",-,-,1.01,"Administração, Organização e Planejamento",VALIDAÇÃO
7490-1/99,"Outras atividades profissionais, científicas e técnicas não especificadas anteriormente",BAIXO RISCO,Regra 4,07.12.13,"Escritório (inclusive virtual), sede de empresa, grupo de salas, centro empresarial",nR1-12 (até 1250) ;  nR2-12 (acima de 1250),nR1-12,"1250,00",nR2-12,"1250,01",-,-,1.01,"Administração, Organização e Planejamento",VALIDAÇÃO
7500-1/00,Atividades veterinárias,MÉDIO RISCO,Regra 1,07.05.02,"Consultório, ambulatório",nR1-05 (Até 500) ; nR2-05 (Acima de 500),nR1-05,"500,00",nR2-05,"500,01",,,1.16,Estabelecimentos de Saúde,VALIDAÇÃO
7500-1/00,Atividades veterinárias,MÉDIO RISCO,Regra 1,07.05.03,"Clínica médica, clínica odontológica, clínica veterinária, centro de diagnósticos, laboratório de análises clínicas (a)",nR1-05 (Até 500) ; nR2-05 (Acima de 500),nR1-05,"500,00",nR2-05,"500,01",,,1.16,Estabelecimentos de Saúde,VALIDAÇÃO
7500-1/00,Atividades veterinárias,MÉDIO RISCO,Regra 1,07.05.08,"Hospital, maternidade (a)",nR1-05 (Até 500) ; nR2-05 (Acima de 500),nR1-05,"500,00",nR2-05,"500,01",,,1.16,Estabelecimentos de Saúde,VALIDAÇÃO
7500-1/00,Atividades veterinárias,BAIXO RISCO,Regra 1,07.12.13,"Escritório (inclusive virtual), sede de empresa, grupo de salas, centro empresarial",nR1-12 (até 1250) ;  nR2-12 (acima de 1250),nR1-12,"1250,00",nR2-12,"1250,01",-,-,1.01,"Administração, Organização e Planejamento",VALIDAÇÃO
7711-0/00,Locação de automóveis sem condutor,MÉDIO RISCO,Regra 23,07.08.01,"Estacionamento, Edifício garagem, locação de veículos",nR1-8 (Qualquer área),nR1-8,Q,-,Q,-,,1.15,Estabelecimento de locação e Guarda de bens,VALIDAÇÃO
7711-0/00,Locação de automóveis sem condutor,MÉDIO RISCO,Regra 23,07.12.13,"Escritório (inclusive virtual), sede de empresa, grupo de salas, centro empresarial",nR1-12 (até 1250) ;  nR2-12 (acima de 1250),nR1-12,"1250,00",nR2-12,"1250,01",-,-,1.01,"Administração, Organização e Planejamento",VALIDAÇÃO
7719-5/01,"Locação de embarcações sem tripulação, exceto para fins recreativos",MÉDIO RISCO,Regra 23,07.08.01,"Estacionamento, Edifício garagem, locação de veículos",nR1-8 (Qualquer área),nR1-8,Q,-,Q,-,,1.15,Estabelecimento de locação e Guarda de bens,VALIDAÇÃO
7719-5/01,"Locação de embarcações sem tripulação, exceto para fins recreativos",MÉDIO RISCO,Regra 23,07.12.13,"Escritório (inclusive virtual), sede de empresa, grupo de salas, centro empresarial",nR1-12 (até 1250) ;  nR2-12 (acima de 1250),nR1-12,"1250,00",nR2-12,"1250,01",-,-,1.01,"Administração, Organização e Planejamento",VALIDAÇÃO
7719-5/02,Locação de aeronaves sem tripulação,MÉDIO RISCO,Regra 23,07.08.01,"Estacionamento, Edifício garagem, locação de veículos",nR1-8 (Qualquer área),nR1-8,Q,-,Q,-,,1.15,Estabelecimento de locação e Guarda de bens,VALIDAÇÃO
7719-5/02,Locação de aeronaves sem tripulação,MÉDIO RISCO,Regra 23,07.12.13,"Escritório (inclusive virtual), sede de empresa, grupo de salas, centro empresarial",nR1-12 (até 1250) ;  nR2-12 (acima de 1250),nR1-12,"1250,00",nR2-12,"1250,01",-,-,1.01,"Administração, Organização e Planejamento",VALIDAÇÃO
7719-5/99,"Locação de outros meios de transporte não especificados anteriormente, sem condutor",MÉDIO RISCO,Regra 23,07.08.01,"Estacionamento, Edifício garagem, locação de veículos",nR1-8 (Qualquer área),nR1-8,Q,-,Q,-,,1.15,Estabelecimento de locação e Guarda de bens,VALIDAÇÃO
7719-5/99,"Locação de outros meios de transporte não especificados anteriormente, sem condutor",MÉDIO RISCO,Regra 23,07.12.13,"Escritório (inclusive virtual), sede de empresa, grupo de salas, centro empresarial",nR1-12 (até 1250) ;  nR2-12 (acima de 1250),nR1-12,"1250,00",nR2-12,"1250,01",-,-,1.01,"Administração, Organização e Planejamento",VALIDAÇÃO
7721-7/00,Aluguel de equipamentos recreativos e esportivos,MÉDIO RISCO,Regra 5,07.08.06,"Locação em geral (vestimentas, filmes, utensílios domésticos, instrumentos musicais, etc)",nR1-08 (até 500) ; nR2-08 (de 501 a 5000) ; nR3-08 (acima de 5000),nR1-08,"500,00",nR2-08,5000,nR3-08,"5000,01",1.15,Estabelecimento de locação e Guarda de bens,VALIDAÇÃO
7721-7/00,Aluguel de equipamentos recreativos e esportivos,BAIXO RISCO,Regra 5,07.12.13,"Escritório (inclusive virtual), sede de empresa, grupo de salas, centro empresarial",nR1-12 (até 1250) ;  nR2-12 (acima de 1250),nR1-12,"1250,00",nR2-12,"1250,01",-,-,1.01,"Administração, Organização e Planejamento",VALIDAÇÃO
7722-5/00,"Aluguel de fitas de vídeo, DVDs e similares",BAIXO RISCO,Regra 4,07.08.06,"Locação em geral (vestimentas, filmes, utensílios domésticos, instrumentos musicais, etc)",nR1-08 (até 500) ; nR2-08 (de 501 a 5000) ; nR3-08 (acima de 5000),nR1-08,"500,00",nR2-08,5000,nR3-08,"5000,01",1.15,Estabelecimento de locação e Guarda de bens,VALIDAÇÃO
7722-5/00,"Aluguel de fitas de vídeo, DVDs e similares",BAIXO RISCO,Regra 4,07.12.13,"Escritório (inclusive virtual), sede de empresa, grupo de salas, centro empresarial",nR1-12 (até 1250) ;  nR2-12 (acima de 1250),nR1-12,"1250,00",nR2-12,"1250,01",-,-,1.01,"Administração, Organização e Planejamento",VALIDAÇÃO
7723-3/00,"Aluguel de objetos do vestuário, joias e acessórios",BAIXO RISCO,Regra 4,07.08.06,"Locação em geral (vestimentas, filmes, utensílios domésticos, instrumentos musicais, etc)",nR1-08 (até 500) ; nR2-08 (de 501 a 5000) ; nR3-08 (acima de 5000),nR1-08,"500,00",nR2-08,5000,nR3-08,"5000,01",1.15,Estabelecimento de locação e Guarda de bens,VALIDAÇÃO
7723-3/00,"Aluguel de objetos do vestuário, joias e acessórios",BAIXO RISCO,Regra 4,07.12.13,"Escritório (inclusive virtual), sede de empresa, grupo de salas, centro empresarial",nR1-12 (até 1250) ;  nR2-12 (acima de 1250),nR1-12,"1250,00",nR2-12,"1250,01",-,-,1.01,"Administração, Organização e Planejamento",VALIDAÇÃO
7729-2/01,Aluguel de aparelhos de jogos eletrônicos,BAIXO RISCO,Regra 4,07.08.06,"Locação em geral (vestimentas, filmes, utensílios domésticos, instrumentos musicais, etc)",nR1-08 (até 500) ; nR2-08 (de 501 a 5000) ; nR3-08 (acima de 5000),nR1-08,"500,00",nR2-08,5000,nR3-08,"5000,01",1.15,Estabelecimento de locação e Guarda de bens,VALIDAÇÃO
7729-2/01,Aluguel de aparelhos de jogos eletrônicos,BAIXO RISCO,Regra 4,07.12.13,"Escritório (inclusive virtual), sede de empresa, grupo de salas, centro empresarial",nR1-12 (até 1250) ;  nR2-12 (acima de 1250),nR1-12,"1250,00",nR2-12,"1250,01",-,-,1.01,"Administração, Organização e Planejamento",VALIDAÇÃO
7729-2/02,"Aluguel de móveis, utensílios e aparelhos de uso doméstico e pessoal; instrumentos musicais",BAIXO RISCO,Regra 4,07.08.07,"Locação de máquinas e aparelhos de uso agrícola, industrial, comercial, serviço, doméstico, pessoal e médico hospitalar",nR1-08 (até 500) ; nR2-08 (de 501 a 5000) ; nR3-08 (acima de 5000),nR1-08,"500,00",nR2-08,5000,nR3-08,"5000,01",1.15,Estabelecimento de locação e Guarda de bens,VALIDAÇÃO
7729-2/02,"Aluguel de móveis, utensílios e aparelhos de uso doméstico e pessoal; instrumentos musicais",BAIXO RISCO,Regra 4,07.12.13,"Escritório (inclusive virtual), sede de empresa, grupo de salas, centro empresarial",nR1-12 (até 1250) ;  nR2-12 (acima de 1250),nR1-12,"1250,00",nR2-12,"1250,01",-,-,1.01,"Administração, Organização e Planejamento",VALIDAÇÃO
7729-2/03,Aluguel de material médico,MÉDIO RISCO,Regra 5,07.08.07,"Locação de máquinas e aparelhos de uso agrícola, industrial, comercial, serviço, doméstico, pessoal e médico hospitalar",nR1-08 (até 500) ; nR2-08 (de 501 a 5000) ; nR3-08 (acima de 5000),nR1-08,"500,00",nR2-08,5000,nR3-08,"5000,01",1.15,Estabelecimento de locação e Guarda de bens,VALIDAÇÃO
7729-2/03,Aluguel de material médico,BAIXO RISCO,Regra 5,07.12.13,"Escritório (inclusive virtual), sede de empresa, grupo de salas, centro empresarial",nR1-12 (até 1250) ;  nR2-12 (acima de 1250,nR1-12,1250,nR2-12,1250.01,-,-,1.01,"Administração, Organização e Planejamento",VALIDAÇÃO
7729-2/99,Aluguel de outros objetos pessoais e domésticos não especificados anteriormente,BAIXO RISCO,Regra 4,07.08.06,"Locação em geral (vestimentas, filmes, utensílios domésticos, instrumentos musicais, etc)",nR1-08 (até 500) ; nR2-08 (de 501 a 5000) ; nR3-08 (acima de 5000),nR1-08,"500,00",nR2-08,5000,nR3-08,"5000,01",1.15,Estabelecimento de locação e Guarda de bens,VALIDAÇÃO
7729-2/99,Aluguel de outros objetos pessoais e domésticos não especificados anteriormente,BAIXO RISCO,Regra 4,07.12.13,"Escritório (inclusive virtual), sede de empresa, grupo de salas, centro empresarial",nR1-12 (até 1250) ;  nR2-12 (acima de 1250,nR1-12,1250,nR2-12,1250.01,-,-,1.01,"Administração, Organização e Planejamento",VALIDAÇÃO
7731-4/00,Aluguel de máquinas e equipamentos agrícolas sem operador,MÉDIO RISCO,Regra 5,07.08.07,"Locação de máquinas e aparelhos de uso agrícola, industrial, comercial, serviço, doméstico, pessoal e médico hospitalar",nR1-08 (até 500) ; nR2-08 (de 501 a 5000) ; nR3-08 (acima de 5000),nR1-08,"500,00",nR2-08,5000,nR3-08,"5000,01",1.15,Estabelecimento de locação e Guarda de bens,VALIDAÇÃO
7731-4/00,Aluguel de máquinas e equipamentos agrícolas sem operador,BAIXO RISCO,Regra 5,07.12.13,"Escritório (inclusive virtual), sede de empresa, grupo de salas, centro empresarial",nR1-12 (até 1250) ;  nR2-12 (acima de 1250,nR1-12,1250,nR2-12,1250.01,-,-,1.01,"Administração, Organização e Planejamento",VALIDAÇÃO
